sec,PD,PS,TD,TS,T.Top,T.Bottom,T.Cond in,T Cond mid,T Cond Out,Air in Cond,Ait Out Cond,Ambient outdoor,Speed Comp,label
1085.0,1.61,0.21,99.45,15.85,101.6,85.15,97.9,35.3,32.75,23.55,34.2,25.05,69.16,Vibration Spike
1090.0,1.64,0.21,99.55,15.8,101.6,85.3,98.0,35.85,34.2,23.75,34.7,25.1,69.56,Vibration Spike
1095.0,1.66,0.21,99.65,15.8,101.7,85.4,98.15,36.25,35.15,24.1,35.1,25.45,69.36,Vibration Spike
1100.0,1.67,0.21,99.75,15.75,101.7,85.55,98.15,36.6,35.55,24.35,35.5,25.6,69.34,Vibration Spike
1105.0,1.68,0.21,99.8,15.7,101.8,85.65,98.25,36.95,35.9,24.75,36.0,25.8,69.61,Vibration Spike
1110.0,1.7,0.21,99.9,15.65,101.85,85.85,98.35,37.35,36.1,24.95,36.0,26.05,70.26,Vibration Spike
1115.0,1.71,0.21,100.05,15.65,101.9,85.95,98.4,37.65,36.5,25.25,36.35,26.3,70.9,Vibration Spike
1120.0,1.73,0.21,100.15,15.6,101.9,86.1,98.55,38.05,36.9,25.45,36.6,26.5,72.18,Vibration Spike
1125.0,1.75,0.22,100.3,15.5,102.0,86.2,98.65,38.5,37.45,25.55,36.7,26.65,73.51,Vibration Spike
1130.0,1.77,0.22,100.5,15.55,102.15,86.45,98.8,39.0,37.95,25.6,37.5,26.7,74.96,Vibration Spike
1135.0,1.8,0.22,100.6,15.5,102.35,86.6,98.95,39.45,38.45,25.65,38.2,26.8,76.58,Vibration Spike
1140.0,1.83,0.23,100.7,15.45,102.55,86.85,99.1,39.8,38.9,25.6,38.45,26.75,78.54,Vibration Spike
1145.0,1.85,0.23,100.9,15.45,102.85,87.0,99.3,40.2,39.2,25.65,38.5,26.85,80.45,Vibration Spike
1150.0,1.88,0.23,101.05,15.4,103.0,87.15,99.45,40.7,39.5,25.75,38.95,26.75,82.45,Vibration Spike
1155.0,1.91,0.23,101.3,15.3,103.25,87.35,99.65,41.15,39.95,25.75,39.4,27.05,84.4,Vibration Spike
1160.0,1.93,0.23,101.5,15.2,103.45,87.55,99.95,41.7,40.45,25.65,39.35,27.05,86.32,Vibration Spike
1165.0,1.95,0.23,101.7,15.1,103.8,87.8,100.15,42.2,40.9,25.75,39.75,27.25,87.26,Vibration Spike
1170.0,1.96,0.23,101.8,15.1,104.1,88.05,100.3,42.5,41.2,25.65,40.25,27.05,87.56,Vibration Spike
1175.0,1.97,0.24,101.95,15.0,104.35,88.2,100.5,42.7,41.3,25.5,40.4,27.0,87.73,Vibration Spike
1180.0,1.98,0.24,102.15,14.95,104.7,88.45,100.65,42.95,41.5,25.55,40.65,26.95,88.39,Vibration Spike
1185.0,1.98,0.24,102.3,14.85,104.95,88.6,100.75,43.15,41.6,25.45,41.2,27.05,88.8,Vibration Spike
1190.0,1.98,0.23,102.45,14.8,105.15,88.75,100.9,43.3,41.8,25.25,41.45,26.95,89.13,Vibration Spike
1195.0,1.99,0.23,102.6,14.75,105.4,88.95,101.1,43.4,42.0,25.15,41.35,27.0,89.32,Vibration Spike
1200.0,2.0,0.23,102.8,14.7,105.65,89.15,101.3,43.5,42.25,25.15,40.85,27.0,89.68,Vibration Spike
1205.0,2.0,0.23,102.9,14.65,105.85,89.3,101.45,43.6,42.2,25.05,40.8,27.05,89.69,Vibration Spike
1210.0,1.99,0.23,103.0,14.6,106.05,89.4,101.55,43.65,42.2,25.15,40.85,27.1,89.71,Vibration Spike
1215.0,2.0,0.23,103.1,14.6,106.35,89.6,101.65,43.7,42.1,25.1,41.05,27.2,89.58,Vibration Spike
1220.0,2.0,0.23,103.25,14.55,106.65,89.8,101.8,43.7,42.2,25.0,40.75,27.3,89.26,Vibration Spike
1225.0,2.0,0.23,103.4,14.55,106.8,89.95,101.95,43.8,42.2,25.1,40.65,27.2,88.96,Vibration Spike
1230.0,2.0,0.23,103.5,14.5,107.05,90.1,102.1,43.7,42.2,25.15,40.95,27.25,88.77,Vibration Spike
1235.0,2.0,0.23,103.65,14.5,107.25,90.25,102.2,43.7,42.1,25.3,41.0,27.3,88.75,Vibration Spike
1240.0,1.99,0.23,103.75,14.45,107.4,90.35,102.3,43.7,41.95,25.25,41.0,27.35,88.53,Vibration Spike
1245.0,1.99,0.23,103.9,14.45,107.55,90.55,102.4,43.7,41.95,25.15,40.9,27.25,88.41,Vibration Spike
1250.0,1.99,0.22,103.95,14.4,107.75,90.75,102.55,43.7,42.1,25.2,41.0,27.25,88.47,Vibration Spike
1255.0,1.99,0.22,104.05,14.35,107.85,90.9,102.65,43.6,42.15,25.1,40.7,27.3,88.14,Vibration Spike
1260.0,1.99,0.22,104.2,14.3,108.0,91.05,102.75,43.5,42.1,25.05,40.85,26.95,88.01,Vibration Spike
1265.0,1.99,0.22,104.3,14.2,108.05,91.15,102.85,43.4,41.95,25.15,40.95,27.25,88.21,Vibration Spike
1270.0,1.99,0.22,104.45,14.15,108.15,91.3,102.95,43.35,41.9,25.15,40.65,27.3,88.68,Vibration Spike
1275.0,1.99,0.22,104.5,14.15,108.2,91.45,103.05,43.3,41.85,25.15,41.2,27.25,88.65,Vibration Spike
1280.0,1.98,0.22,104.5,14.1,108.35,91.6,103.1,43.25,41.8,25.25,41.3,27.25,88.68,Vibration Spike
1285.0,1.98,0.22,104.55,14.05,108.45,91.75,103.15,43.25,41.65,25.2,41.1,27.3,88.66,Vibration Spike
1290.0,1.98,0.22,104.6,14.05,108.5,91.85,103.2,43.3,41.75,25.25,40.75,27.1,88.66,Vibration Spike
1295.0,1.98,0.22,104.75,13.95,108.55,91.95,103.25,43.25,41.75,25.2,40.6,27.05,88.62,Vibration Spike
1300.0,1.98,0.22,104.8,13.95,108.6,92.05,103.35,43.2,41.7,25.05,40.75,27.15,88.57,Vibration Spike
1305.0,1.98,0.22,104.9,13.95,108.65,92.15,103.45,43.2,41.7,25.05,40.65,27.1,88.52,Vibration Spike
1310.0,1.97,0.22,104.95,13.95,108.65,92.2,103.5,43.2,41.7,25.0,40.4,27.3,88.37,Vibration Spike
1315.0,1.98,0.22,105.0,13.9,108.7,92.35,103.55,43.2,41.75,24.95,40.85,27.45,88.34,Vibration Spike
1320.0,1.97,0.22,105.05,13.9,108.75,92.4,103.6,43.15,41.7,24.95,41.05,27.25,88.48,Vibration Spike
1325.0,1.97,0.22,105.1,13.85,108.9,92.45,103.65,43.15,41.5,24.95,40.8,27.2,88.47,Vibration Spike
1330.0,1.97,0.22,105.15,13.85,108.95,92.5,103.75,43.2,41.4,24.95,40.8,27.15,88.59,Vibration Spike
1335.0,1.96,0.22,105.25,13.8,109.0,92.55,103.75,43.15,41.5,24.9,40.75,27.1,88.68,Vibration Spike
1340.0,1.96,0.22,105.25,13.75,109.05,92.6,103.8,43.1,41.6,24.8,41.0,27.05,88.67,Vibration Spike
1345.0,1.97,0.22,105.3,13.75,109.05,92.7,103.9,43.1,41.6,24.8,40.95,27.15,88.92,Vibration Spike
1350.0,1.96,0.22,105.4,13.7,109.1,92.75,103.95,43.1,41.6,24.9,40.55,27.25,88.94,Vibration Spike
1355.0,1.96,0.22,105.45,13.7,109.1,92.85,104.05,43.1,41.5,24.95,40.7,27.15,88.85,Vibration Spike
1360.0,1.96,0.22,105.55,13.65,109.1,92.9,104.05,43.1,41.65,24.95,41.1,27.05,88.91,Vibration Spike
1365.0,1.96,0.22,105.6,13.7,109.15,92.95,104.15,43.0,41.6,24.95,41.1,27.15,88.94,Vibration Spike
1370.0,1.95,0.22,105.6,13.6,109.05,93.0,104.15,43.0,41.45,24.95,41.35,26.9,88.72,Vibration Spike
1375.0,1.95,0.21,105.7,13.65,109.1,93.1,104.2,42.95,41.45,25.0,40.9,26.95,88.69,Vibration Spike
1380.0,1.95,0.21,105.65,13.65,109.15,93.2,104.35,42.95,41.35,24.85,40.6,27.05,88.51,Vibration Spike
1385.0,1.95,0.21,105.75,13.55,109.15,93.2,104.35,42.9,41.3,24.85,40.7,27.05,88.33,Vibration Spike
1390.0,1.95,0.21,105.8,13.5,109.15,93.25,104.4,42.75,41.4,24.85,40.8,27.1,88.15,Vibration Spike
1395.0,1.95,0.21,105.9,13.5,109.15,93.35,104.5,42.7,41.35,24.75,40.45,26.9,87.98,Vibration Spike
1400.0,1.95,0.21,105.95,13.5,109.3,93.4,104.55,42.6,41.2,24.8,40.75,26.75,87.95,Vibration Spike
1405.0,1.95,0.21,106.0,13.45,109.4,93.5,104.6,42.6,41.05,24.7,40.45,26.85,88.06,Vibration Spike
1410.0,1.95,0.21,106.1,13.5,109.45,93.55,104.65,42.6,41.05,24.65,40.4,26.9,87.96,Vibration Spike
1415.0,1.95,0.21,106.15,13.45,109.45,93.55,104.75,42.55,41.0,24.65,40.9,26.9,88.16,Vibration Spike
1420.0,1.95,0.21,106.25,13.4,109.55,93.65,104.8,42.55,40.9,24.7,40.15,26.9,88.28,Vibration Spike
1425.0,1.95,0.21,106.3,13.35,109.6,93.7,104.85,42.6,41.05,24.7,39.9,27.0,88.13,Vibration Spike
1430.0,1.95,0.21,106.3,13.35,109.7,93.8,104.9,42.7,41.1,24.55,39.8,27.05,88.16,Vibration Spike
1435.0,1.95,0.21,106.4,13.35,109.75,93.85,104.95,42.65,41.1,24.55,40.35,27.0,88.58,Vibration Spike
1440.0,1.95,0.21,106.45,13.3,109.75,93.85,105.05,42.65,41.05,24.75,40.5,27.05,88.81,Vibration Spike
1445.0,1.95,0.21,106.5,13.3,109.85,94.0,105.1,42.7,41.05,24.55,40.35,27.05,88.92,Vibration Spike
1450.0,1.95,0.21,106.6,13.25,109.85,94.05,105.15,42.8,41.15,24.6,40.05,27.25,88.98,Vibration Spike
1455.0,1.95,0.21,106.6,13.2,109.9,94.1,105.15,42.75,41.15,24.55,40.5,27.2,89.22,Vibration Spike
1460.0,1.94,0.21,106.65,13.2,110.0,94.15,105.25,42.7,41.15,24.65,40.25,27.1,89.08,Vibration Spike
1465.0,1.94,0.21,106.75,13.15,110.05,94.2,105.25,42.7,41.15,24.85,40.8,26.95,88.88,Vibration Spike
1470.0,1.94,0.21,106.8,13.1,110.05,94.3,105.35,42.65,41.05,24.65,40.75,26.85,88.83,Vibration Spike
1475.0,1.94,0.21,106.8,13.15,110.05,94.4,105.4,42.6,41.05,24.65,41.05,26.8,88.81,Vibration Spike
1480.0,1.94,0.21,106.85,13.1,110.05,94.5,105.45,42.65,40.95,24.6,41.05,26.9,88.61,Vibration Spike
1485.0,1.94,0.21,106.9,13.1,110.15,94.55,105.45,42.6,40.95,24.6,40.3,26.95,88.72,Vibration Spike
1490.0,1.94,0.21,106.95,13.1,110.15,94.65,105.55,42.6,41.05,24.75,40.4,26.85,88.74,Vibration Spike
1495.0,1.94,0.21,107.0,13.05,110.15,94.7,105.55,42.55,41.05,24.6,40.55,26.95,88.72,Vibration Spike
1500.0,1.94,0.21,107.1,13.05,110.15,94.75,105.65,42.55,41.05,24.55,40.05,26.8,88.79,Vibration Spike
1505.0,1.92,0.2,107.1,13.0,110.15,94.8,105.6,42.4,40.9,24.55,40.3,26.95,88.49,Vibration Spike
1510.0,1.89,0.19,106.95,12.95,110.15,94.85,105.55,42.05,40.4,24.5,40.4,26.8,83.89,Vibration Spike
1515.0,1.85,0.18,106.95,13.05,110.15,94.85,105.45,41.4,39.8,24.5,39.65,26.9,77.84,Vibration Spike
1520.0,1.8,0.18,106.85,13.1,110.0,94.85,105.3,40.65,39.05,24.65,39.05,26.9,73.99,Vibration Spike
1525.0,1.77,0.17,106.65,13.15,109.85,94.75,105.15,39.95,38.45,24.45,38.75,26.95,70.82,Vibration Spike
1530.0,1.74,0.17,106.4,13.15,109.7,94.65,105.0,39.25,37.85,24.45,38.05,26.85,68.11,Vibration Spike
1535.0,1.72,0.17,106.25,13.15,109.5,94.5,104.8,38.6,37.25,24.35,37.7,26.7,66.43,Vibration Spike
1540.0,1.71,0.17,106.15,13.25,109.25,94.35,104.6,38.1,36.8,24.15,37.65,26.6,64.81,Vibration Spike
1545.0,1.69,0.16,106.0,13.25,109.05,94.25,104.5,37.6,36.35,24.1,37.15,26.55,63.75,Vibration Spike
1550.0,1.68,0.16,105.9,13.3,108.85,94.15,104.3,37.15,35.95,24.05,37.2,26.5,62.38,Vibration Spike
1555.0,1.67,0.16,105.85,13.35,108.65,94.0,104.2,36.75,35.45,24.0,36.3,26.3,61.11,Vibration Spike
1560.0,1.66,0.16,105.7,13.45,108.45,93.9,104.1,36.45,35.1,24.0,35.95,26.25,60.19,Vibration Spike
1565.0,1.65,0.16,105.55,13.5,108.25,93.8,103.95,36.1,34.7,23.85,35.9,26.1,59.31,Vibration Spike
1570.0,1.64,0.16,105.45,13.55,108.1,93.65,103.85,35.8,34.25,23.75,35.4,26.0,58.52,Vibration Spike
1575.0,1.63,0.16,105.45,13.6,107.9,93.5,103.7,35.55,33.9,23.8,35.3,25.95,57.63,Vibration Spike
1580.0,1.63,0.16,105.3,13.6,107.7,93.35,103.55,35.2,33.55,23.85,35.25,25.8,56.77,Vibration Spike
1585.0,1.62,0.16,105.2,13.65,107.6,93.25,103.5,35.0,33.45,23.8,34.9,25.7,55.91,Vibration Spike
1590.0,1.6,0.16,105.05,13.75,107.45,93.1,103.3,34.75,33.1,23.65,34.8,25.6,55.19,Vibration Spike
1595.0,1.59,0.16,104.95,13.8,107.35,92.95,103.2,34.5,32.8,23.5,34.8,25.55,54.1,Vibration Spike
1600.0,1.58,0.15,104.8,13.85,107.15,92.85,103.05,34.15,32.6,23.4,34.4,25.4,52.9,Vibration Spike
1605.0,1.57,0.15,104.6,13.9,106.95,92.75,102.95,33.85,32.4,23.25,33.65,25.6,51.58,Vibration Spike
1610.0,1.55,0.15,104.5,13.95,106.75,92.65,102.75,33.45,32.05,23.1,34.05,25.35,50.11,Vibration Spike
1615.0,1.54,0.15,104.3,14.0,106.55,92.5,102.6,33.1,31.55,23.0,33.65,25.25,49.02,Vibration Spike
1620.0,1.53,0.15,104.15,14.05,106.35,92.4,102.4,32.75,31.3,22.9,33.55,25.25,47.86,Vibration Spike
1625.0,1.52,0.15,104.05,14.1,106.15,92.15,102.3,32.45,31.05,22.85,33.4,25.2,47.07,Vibration Spike
1630.0,1.52,0.15,103.95,14.2,105.9,91.95,102.1,32.15,30.8,22.75,32.9,25.2,46.45,Vibration Spike
1635.0,1.51,0.15,103.8,14.25,105.7,91.75,102.0,31.95,30.55,22.7,32.65,24.95,45.95,Vibration Spike
1640.0,1.5,0.15,103.65,14.3,105.55,91.6,101.85,31.7,30.3,22.55,32.45,25.05,45.87,Vibration Spike
1645.0,1.5,0.15,103.55,14.35,105.35,91.45,101.7,31.5,30.2,22.6,32.15,24.95,45.69,Vibration Spike
1650.0,1.49,0.15,103.45,14.4,105.2,91.3,101.6,31.4,30.1,22.55,31.95,24.8,45.47,Vibration Spike
1655.0,1.48,0.15,103.35,14.45,105.1,91.15,101.5,31.3,29.95,22.5,31.95,24.7,45.51,Vibration Spike
1660.0,1.48,0.15,103.25,14.45,104.9,91.05,101.35,31.15,29.9,22.4,31.75,24.7,45.34,Vibration Spike
1665.0,1.47,0.15,103.1,14.55,104.7,90.85,101.2,31.0,29.8,22.5,31.85,24.55,45.26,Vibration Spike
1670.0,1.47,0.16,103.0,14.55,104.55,90.75,101.1,30.95,29.75,22.45,31.4,24.45,45.23,Vibration Spike
1675.0,1.46,0.16,102.85,14.55,104.4,90.65,101.0,30.95,29.65,22.3,31.8,24.55,45.04,Vibration Spike
1680.0,1.46,0.16,102.8,14.65,104.3,90.55,100.95,30.9,29.65,22.4,31.7,24.35,44.92,Vibration Spike
1685.0,1.47,0.2,102.75,14.7,104.15,90.4,100.9,30.85,29.65,22.4,31.9,24.4,44.8,Vibration Spike
1690.0,1.51,0.22,102.8,14.8,103.8,90.3,101.05,31.35,30.15,22.35,32.2,24.3,50.45,Vibration Spike
1695.0,1.55,0.21,102.85,14.85,103.55,90.25,101.2,32.65,30.7,22.35,32.7,24.25,60.65,Vibration Spike
1700.0,1.6,0.21,102.95,14.75,103.45,90.35,101.4,34.55,31.65,22.55,33.55,24.45,70.39,Vibration Spike
1705.0,1.64,0.21,103.1,14.75,103.45,90.5,101.55,35.4,33.45,22.8,34.05,24.5,72.43,Vibration Spike
1710.0,1.66,0.21,103.15,14.65,103.45,90.65,101.7,35.95,34.45,23.1,34.75,24.7,73.01,Vibration Spike
1715.0,1.67,0.21,103.25,14.6,103.5,90.75,101.75,36.5,35.05,23.45,35.65,25.0,73.22,Vibration Spike
1720.0,1.68,0.21,103.3,14.6,103.55,90.8,101.8,36.95,35.5,23.65,35.6,25.2,73.47,Vibration Spike
1725.0,1.7,0.21,103.4,14.55,103.5,90.95,101.85,37.45,35.95,24.0,36.05,25.4,73.61,Vibration Spike
1730.0,1.71,0.21,103.3,14.45,103.45,91.0,101.85,37.9,36.4,24.3,36.55,25.85,74.15,Vibration Spike
1735.0,1.73,0.21,103.3,14.45,103.45,91.15,101.9,38.3,36.9,24.6,36.7,26.0,74.79,Vibration Spike
1740.0,1.74,0.22,103.3,14.45,103.5,91.25,101.9,38.65,37.4,24.85,37.2,26.2,75.62,Vibration Spike
1745.0,1.76,0.22,103.35,14.4,103.55,91.3,101.9,39.0,37.85,25.1,37.25,26.5,76.46,Vibration Spike
1750.0,1.79,0.22,103.35,14.35,103.6,91.45,101.95,39.4,38.3,25.25,37.75,26.7,77.34,Vibration Spike
1755.0,1.81,0.22,103.4,14.35,103.7,91.55,102.0,39.8,38.75,25.45,38.05,26.85,78.37,Vibration Spike
1760.0,1.83,0.22,103.5,14.35,103.85,91.6,102.0,40.15,39.1,25.55,38.5,27.0,79.27,Vibration Spike
1765.0,1.85,0.22,103.65,14.35,104.0,91.7,102.05,40.55,39.45,25.65,38.4,27.15,80.3,Vibration Spike
1770.0,1.87,0.23,103.7,14.35,104.15,91.85,102.15,40.95,39.8,25.7,38.8,27.05,81.63,Vibration Spike
1775.0,1.89,0.23,103.8,14.3,104.3,91.95,102.3,41.3,40.15,25.65,39.3,27.2,83.17,Vibration Spike
1780.0,1.91,0.23,103.95,14.2,104.45,92.05,102.45,41.7,40.55,25.55,40.0,27.2,84.92,Vibration Spike
1785.0,1.94,0.23,104.15,14.2,104.7,92.2,102.6,42.05,40.85,25.6,39.6,27.1,86.85,Vibration Spike
1790.0,1.96,0.23,104.25,14.15,104.95,92.3,102.75,42.45,41.2,25.6,40.0,27.3,88.26,Vibration Spike
1795.0,1.98,0.24,104.4,14.15,105.25,92.5,102.95,42.9,41.45,25.6,40.1,27.35,89.58,Vibration Spike
1800.0,2.0,0.24,104.55,14.05,105.6,92.6,103.1,43.25,41.95,25.6,40.6,27.3,90.5,Vibration Spike
1805.0,2.01,0.23,104.65,14.0,105.9,92.75,103.25,43.5,42.15,25.65,41.1,27.25,90.88,Vibration Spike
1810.0,2.01,0.23,104.9,13.95,106.2,92.9,103.4,43.65,42.3,25.65,41.25,27.05,91.13,Vibration Spike
1815.0,2.02,0.23,105.05,13.95,106.5,93.05,103.5,43.8,42.5,25.65,41.7,27.15,91.18,Vibration Spike
1820.0,2.02,0.23,105.15,13.95,106.75,93.15,103.65,43.9,42.55,25.5,41.5,27.15,90.9,Vibration Spike
1825.0,2.02,0.23,105.2,13.95,107.05,93.35,103.8,43.95,42.5,25.55,41.15,27.2,90.69,Vibration Spike
1830.0,2.02,0.23,105.3,13.95,107.2,93.45,103.85,44.05,42.5,25.55,41.35,27.3,90.25,Vibration Spike
1835.0,2.01,0.23,105.4,13.95,107.4,93.6,103.95,44.05,42.55,25.35,41.5,27.3,89.92,Vibration Spike
1840.0,2.01,0.23,105.45,13.9,107.55,93.65,104.05,43.95,42.55,25.4,41.05,27.35,90.0,Vibration Spike
1845.0,2.01,0.23,105.6,13.9,107.75,93.75,104.15,44.0,42.4,25.6,41.6,27.1,89.99,Vibration Spike
1850.0,2.01,0.23,105.7,13.9,107.9,93.85,104.2,43.95,42.35,25.5,41.5,27.3,90.03,Vibration Spike
1855.0,2.01,0.23,105.75,13.95,108.05,94.0,104.3,44.0,42.4,25.55,41.65,27.5,89.99,Vibration Spike
1860.0,2.01,0.23,105.85,14.0,108.25,94.15,104.45,44.05,42.5,25.5,41.7,27.45,89.99,Vibration Spike
1865.0,2.0,0.23,105.95,13.95,108.4,94.15,104.5,44.05,42.4,25.45,41.4,27.4,89.87,Vibration Spike
1870.0,2.01,0.22,106.0,13.9,108.55,94.25,104.55,44.05,42.45,25.5,41.15,27.4,89.79,Vibration Spike
1875.0,2.0,0.22,106.15,13.9,108.7,94.35,104.65,44.05,42.45,25.5,41.5,27.35,89.63,Vibration Spike
1880.0,2.0,0.22,106.2,13.85,108.9,94.4,104.75,43.95,42.3,25.5,41.05,27.35,89.71,Vibration Spike
1885.0,2.0,0.22,106.3,13.95,109.1,94.5,104.8,43.95,42.45,25.45,41.5,27.5,89.68,Vibration Spike
1890.0,2.0,0.22,106.3,13.85,109.2,94.6,104.9,43.8,42.35,25.5,41.35,27.55,89.53,Vibration Spike
1895.0,2.0,0.22,106.4,13.85,109.35,94.65,105.0,43.8,42.35,25.5,41.35,27.45,89.35,Vibration Spike
1900.0,1.99,0.22,106.55,13.8,109.4,94.75,105.05,43.7,42.2,25.3,40.75,27.55,88.97,Vibration Spike
1905.0,1.99,0.22,106.6,13.75,109.45,94.8,105.1,43.55,42.15,25.25,41.3,27.55,88.88,Vibration Spike
1910.0,1.99,0.22,106.7,13.75,109.6,94.95,105.15,43.45,42.0,25.3,41.35,27.4,88.72,Vibration Spike
1915.0,1.98,0.22,106.7,13.75,109.7,95.1,105.3,43.35,41.9,25.2,41.1,27.55,88.64,Vibration Spike
1920.0,1.98,0.22,106.7,13.65,109.7,95.1,105.3,43.3,41.8,25.15,41.0,27.45,88.71,Vibration Spike
1925.0,1.98,0.22,106.7,13.65,109.7,95.2,105.3,43.2,41.75,25.05,41.1,27.3,88.98,Vibration Spike
1930.0,1.97,0.22,106.75,13.65,109.7,95.3,105.3,43.05,41.7,25.15,41.15,26.75,88.88,Vibration Spike
1935.0,1.97,0.22,106.8,13.6,109.7,95.4,105.4,43.0,41.6,25.05,41.15,26.95,88.93,Vibration Spike
1940.0,1.97,0.22,106.75,13.55,109.7,95.45,105.45,43.05,41.45,25.05,40.75,27.3,89.06,Vibration Spike
1945.0,1.98,0.22,106.8,13.55,109.65,95.5,105.45,43.1,41.45,25.0,40.75,27.3,89.36,Vibration Spike
1950.0,1.97,0.22,106.8,13.55,109.65,95.5,105.45,43.1,41.5,25.05,40.95,27.15,89.05,Vibration Spike
1955.0,1.97,0.22,106.8,13.55,109.65,95.6,105.45,43.15,41.45,25.05,41.3,27.2,89.1,Vibration Spike
1960.0,1.97,0.22,106.85,13.5,109.65,95.7,105.5,43.2,41.6,25.05,40.95,27.1,89.47,Vibration Spike
1965.0,1.97,0.22,106.95,13.45,109.6,95.7,105.5,43.15,41.65,25.05,41.35,27.1,89.47,Vibration Spike
1970.0,1.97,0.22,106.95,13.45,109.6,95.75,105.55,43.25,41.8,25.0,40.95,27.15,89.52,Vibration Spike
1975.0,1.96,0.22,107.0,13.45,109.55,95.8,105.55,43.25,41.8,24.95,40.5,27.05,89.57,Vibration Spike
1980.0,1.96,0.22,106.95,13.4,109.55,95.85,105.6,43.25,41.7,25.0,40.85,27.2,89.66,Vibration Spike
1985.0,1.96,0.22,106.95,13.4,109.6,95.9,105.6,43.3,41.8,25.1,40.55,27.1,89.47,Vibration Spike
1990.0,1.97,0.21,107.0,13.3,109.6,95.95,105.6,43.25,41.8,25.15,40.85,27.2,89.27,Vibration Spike
1995.0,1.96,0.21,107.05,13.3,109.6,95.95,105.65,43.3,41.95,25.1,40.5,26.9,89.21,Vibration Spike
2000.0,1.96,0.21,107.1,13.3,109.7,96.05,105.7,43.3,41.7,25.05,40.55,27.1,88.9,Vibration Spike
2005.0,1.96,0.21,107.05,13.3,109.7,96.05,105.7,43.25,41.7,25.1,40.8,27.1,88.85,Vibration Spike
2010.0,1.96,0.21,107.1,13.25,109.8,96.05,105.75,43.2,41.8,25.15,40.5,27.25,88.91,Vibration Spike
2015.0,1.96,0.21,107.2,13.25,109.8,96.1,105.75,43.1,41.7,25.1,40.5,27.4,88.68,Vibration Spike
2020.0,1.96,0.21,107.25,13.2,109.85,96.1,105.85,43.05,41.65,25.05,40.7,27.25,88.66,Vibration Spike
2025.0,1.96,0.21,107.3,13.2,109.85,96.1,105.85,43.0,41.65,25.05,41.3,26.95,88.59,Vibration Spike
2030.0,1.96,0.21,107.35,13.2,109.9,96.2,105.95,42.95,41.55,25.1,40.6,26.95,88.8,Vibration Spike
2035.0,1.96,0.21,107.4,13.2,109.95,96.2,106.0,42.9,41.4,25.15,40.95,27.05,89.04,Vibration Spike
2040.0,1.96,0.21,107.5,13.2,110.0,96.25,106.05,42.9,41.45,25.05,40.9,27.1,89.12,Vibration Spike
2045.0,1.96,0.21,107.5,13.15,110.05,96.3,106.1,42.95,41.45,25.1,40.65,27.15,89.36,Vibration Spike
2050.0,1.97,0.21,107.6,13.1,110.1,96.25,106.15,42.9,41.45,25.15,40.95,27.15,89.4,Vibration Spike
2055.0,1.97,0.21,107.6,13.05,110.15,96.35,106.15,42.95,41.5,25.05,40.25,27.15,89.72,Vibration Spike
2060.0,1.97,0.21,107.65,13.1,110.25,96.4,106.25,42.95,41.45,25.1,40.8,27.1,89.77,Vibration Spike
2065.0,1.96,0.21,107.65,13.0,110.3,96.4,106.25,43.0,41.45,25.0,40.8,27.05,89.72,Vibration Spike
2070.0,1.96,0.21,107.75,13.0,110.35,96.45,106.3,43.0,41.5,25.0,40.3,27.35,89.9,Vibration Spike
2075.0,1.97,0.21,107.8,12.95,110.45,96.5,106.4,43.05,41.55,24.9,40.8,27.15,90.17,Vibration Spike
2080.0,1.96,0.21,107.85,12.95,110.45,96.5,106.4,43.05,41.5,24.8,40.85,27.0,89.99,Vibration Spike
2085.0,1.96,0.21,107.85,12.95,110.55,96.55,106.45,43.05,41.55,24.85,40.55,27.15,89.89,Vibration Spike
2090.0,1.96,0.21,107.9,12.9,110.6,96.6,106.5,43.05,41.7,24.8,40.55,27.25,89.9,Vibration Spike
2095.0,1.96,0.21,107.95,12.9,110.65,96.65,106.55,43.05,41.55,24.85,41.2,27.15,89.87,Vibration Spike
2100.0,1.96,0.21,108.0,12.85,110.7,96.6,106.6,43.05,41.4,24.7,40.85,27.35,89.86,Vibration Spike
2105.0,1.95,0.21,108.0,12.85,110.75,96.7,106.65,43.0,41.3,24.65,40.6,27.25,89.81,Vibration Spike
2110.0,1.95,0.21,108.05,12.85,110.8,96.7,106.7,43.0,41.45,24.7,41.1,27.1,89.58,Vibration Spike
2115.0,1.95,0.21,108.15,12.8,110.75,96.7,106.7,42.95,41.35,24.75,40.6,27.3,89.52,Vibration Spike
2120.0,1.95,0.21,108.15,12.8,110.7,96.7,106.75,42.95,41.35,24.75,40.75,27.2,89.49,Vibration Spike
2125.0,1.95,0.21,108.2,12.8,110.75,96.75,106.75,42.95,41.4,24.85,40.7,27.2,89.48,Vibration Spike
2130.0,1.95,0.21,108.2,12.75,110.7,96.75,106.75,42.85,41.3,24.95,41.15,27.05,89.3,Vibration Spike
2135.0,1.95,0.21,108.2,12.75,110.75,96.8,106.8,42.85,41.35,24.9,41.3,27.3,89.08,Vibration Spike
2140.0,1.95,0.21,108.2,12.7,110.75,96.85,106.85,42.8,41.2,24.95,40.95,27.25,89.42,Vibration Spike
2145.0,1.95,0.21,108.25,12.7,110.8,96.9,106.9,42.8,41.15,24.85,40.5,27.1,89.5,Vibration Spike
2150.0,1.95,0.21,108.35,12.7,110.85,96.9,106.9,42.75,41.25,24.85,40.45,27.15,89.47,Vibration Spike
